Nom,Province,Identification Climat,Identification Station,Identification OMM,Identification TC,Latitude (degres decimaux),Longitude (degres decimaux),Latitude,Longitude,Altitude (m),Annee de debut,Annee de fin,Annee de debut HLY,Annee de fin HLY,Annee de debut DLY,Annee de fin DLY,Annee de debut MLY,Annee de fin MLY
HORSE LAKE FAWN CREEK,COLOMBIE-BRITANNIQUE,1163596,1273,,,51.57,-121.07,513400000,-1210400000,1061.0,1987,1993,,,1987.0,1993.0,1987.0,1993.0
KAMLOOPS,COLOMBIE-BRITANNIQUE,1163779,1274,,,50.67,-120.33,504000000,-1202000000,378.9,1878,1982,,,1878.0,1982.0,1878.0,1982.0
KAMLOOPS A,COLOMBIE-BRITANNIQUE,1163780,1275,71887.0,YKA,50.7,-120.44,504208000,-1202631000,345.3,1951,2013,1953.0,2013.0,1951.0,2013.0,1951.0,2013.0
KAMLOOPS A,COLOMBIE-BRITANNIQUE,1163781,51423,71887.0,YKA,50.7,-120.45,504209000,-1202655000,345.3,2013,2021,2013.0,2021.0,2013.0,2021.0,,
KAMLOOPS AFTON MINES,COLOMBIE-BRITANNIQUE,1163790,1276,,,50.67,-120.5,504000000,-1203000000,701.0,1977,1993,,,1977.0,1993.0,1977.0,1993.0
KAMLOOPS CDA,COLOMBIE-BRITANNIQUE,1163810,1277,,,50.72,-120.45,504300000,-1202700000,345.0,1949,1977,,,1949.0,1977.0,1949.0,1977.0
KAMLOOPS CHERRY CREEK,COLOMBIE-BRITANNIQUE,1163814,1278,,,50.68,-120.58,504100000,-1203500000,556.3,1970,1974,,,1970.0,1974.0,1970.0,1974.0
KAMLOOPS CHERRY CREEK 2,COLOMBIE-BRITANNIQUE,1163815,1279,,,50.65,-120.58,503900000,-1203500000,701.0,1974,1977,,,1974.0,1977.0,1974.0,1977.0
KAMLOOPS GLENEAGLES,COLOMBIE-BRITANNIQUE,1163817,1280,,,50.67,-120.37,504000000,-1202200000,601.0,1986,1988,,,1986.0,1988.0,1986.0,1988.0
KAMLOOPS KIMBERLY CRESCENT,COLOMBIE-BRITANNIQUE,1163826,1281,,,50.72,-120.37,504300000,-1202200000,345.0,1986,1989,,,1986.0,1989.0,1986.0,1989.0
KAMLOOPS MISSION FLATS,COLOMBIE-BRITANNIQUE,1163840,1282,,,50.68,-120.35,504100000,-1202100000,345.3,1939,1957,,,1939.0,1957.0,1939.0,1957.0
KAMLOOPS AUT,COLOMBIE-BRITANNIQUE,1163842,42203,71741.0,ZKA,50.7,-120.44,504208000,-1202631000,345.0,2006,2021,2006.0,2021.0,2006.0,2021.0,2006.0,2006.0
KAMLOOPS TUNSTALL CRES,COLOMBIE-BRITANNIQUE,1163873,1283,,,50.67,-120.32,504000000,-1201900000,442.0,1970,1974,,,1970.0,1974.0,1970.0,1974.0
KAMLOOPS VALLEYVIEW,COLOMBIE-BRITANNIQUE,1163875,1284,,,50.68,-120.25,504030000,-1201510000,347.0,1962,2005,,,1962.0,2005.0,1962.0,2005.0
KNOUFF LAKE,COLOMBIE-BRITANNIQUE,1164380,1288,,,50.97,-120.13,505800000,-1200800000,1143.0,1924,1951,,,1924.0,1951.0,1924.0,1951.0
KNOUFF LAKE 2,COLOMBIE-BRITANNIQUE,1164381,1289,,,50.95,-120.13,505700000,-1200800000,1112.5,1952,1952,,,1952.0,1952.0,1952.0,1952.0
KNUTSFORD,COLOMBIE-BRITANNIQUE,1164384,1290,,,50.62,-120.32,503700000,-1201900000,786.0,1986,1988,,,1986.0,1988.0,1986.0,1988.0
LAC DES ROCHES,COLOMBIE-BRITANNIQUE,1164445,1291,,,51.5,-120.62,513000000,-1203700000,1143.0,1974,1979,,,1974.0,1979.0,1974.0,1979.0
LITTLE FORT,COLOMBIE-BRITANNIQUE,1164636,1293,,,51.45,-120.2,512700000,-1201200000,457.2,1973,1984,,,1973.0,1984.0,1973.0,1984.0
LITTLE FORT 2,COLOMBIE-BRITANNIQUE,11646L6,1292,,,51.37,-120.18,512200000,-1201100000,390.0,1986,1990,,,1986.0,1990.0,1986.0,1990.0
LONE BUTTE,COLOMBIE-BRITANNIQUE,1164715,1294,,,51.65,-120.83,513900000,-1205000000,1173.5,1966,1967,,,1966.0,1967.0,1966.0,1967.0
LOON LAKE,COLOMBIE-BRITANNIQUE,1164717,1295,,,51.07,-121.33,510400000,-1212000000,838.0,1968,1989,,,1968.0,1989.0,1968.0,1989.0
LOUIS CRK MEL-BAR RANCH,COLOMBIE-BRITANNIQUE,1164720,1296,,,51.03,-120.03,510200000,-1200200000,624.8,1969,1974,,,1969.0,1974.0,1969.0,1974.0
LUMBY,COLOMBIE-BRITANNIQUE,1164729,1297,,,50.24,-118.96,501410200,-1185720400,500.0,1959,2010,,,1959.0,2010.0,1959.0,2007.0
LUMBY SIGALET RD,COLOMBIE-BRITANNIQUE,1164730,1298,,,50.37,-118.77,502200000,-1184600000,559.9,1970,1999,,,1970.0,1999.0,1970.0,1999.0
MABEL LAKE,COLOMBIE-BRITANNIQUE,1164770,1299,,,50.38,-118.78,502300000,-1184700000,399.3,1924,1975,,,1924.0,1975.0,1924.0,1975.0
MALAKWA EAGLE R HATCHERY,COLOMBIE-BRITANNIQUE,1164830,1300,,,51.0,-118.65,510000000,-1183900000,404.0,1924,1994,,,1924.0,1994.0,1924.0,1994.0
MARA LAKE,COLOMBIE-BRITANNIQUE,1164903,1301,,,50.72,-119.03,504300000,-1190200000,353.6,1965,1969,,,1965.0,1969.0,1965.0,1969.0
LONE BUTTE 2,COLOMBIE-BRITANNIQUE,1164G1E,1286,,,51.55,-121.2,513300000,-1211200000,1145.1,1981,1991,,,1981.0,1991.0,1981.0,1991.0
LONE BUTTE 3,COLOMBIE-BRITANNIQUE,1164GA5,1285,,,51.57,-121.15,513400000,-1210900000,1082.0,1983,1984,,,1983.0,1984.0,1983.0,1984.0
KNUTSFORD 2S,COLOMBIE-BRITANNIQUE,1164LH5,1287,,,50.6,-120.32,503600000,-1201900000,899.0,1986,1997,,,1986.0,1997.0,1986.0,1997.0
MCLURE,COLOMBIE-BRITANNIQUE,1165030,1302,,,51.05,-120.22,510248000,-1201318000,381.0,1967,2009,,,1967.0,2009.0,1967.0,2007.0
MONTE LAKE,COLOMBIE-BRITANNIQUE,1165197,1303,,,50.52,-119.85,503100000,-1195100000,683.4,1961,1968,,,1961.0,1968.0,1961.0,1968.0
MONTE LAKE 2,COLOMBIE-BRITANNIQUE,1165198,1304,,,50.52,-119.85,503100000,-1195100000,701.0,1961,1962,,,1961.0,1962.0,1961.0,1962.0
MOUL CREEK CLEARWATER,COLOMBIE-BRITANNIQUE,1165210,1305,,,51.87,-120.02,515200000,-1200100000,713.2,1963,1967,,,1963.0,1967.0,1963.0,1967.0
MT LOLO ADMIN KAMLOOPS,COLOMBIE-BRITANNIQUE,1165224,1306,,,50.78,-120.18,504700000,-1201100000,872.9,1977,1988,,,1977.0,1988.0,1977.0,1988.0
MT LOLO KAMLOOPS,COLOMBIE-BRITANNIQUE,1165225,1307,,,50.8,-120.13,504800000,-1200800000,1737.4,1964,1977,,,1964.0,1977.0,1964.0,1977.0
100 MILE HOUSE,COLOMBIE-BRITANNIQUE,1165791,1308,,,51.65,-121.3,513849020,-1211809060,1059.2,1970,1999,,,1970.0,1999.0,1970.0,1999.0
100 MILE HOUSE 6NE,COLOMBIE-BRITANNIQUE,1165793,1309,,,51.68,-121.22,514053000,-1211301000,928.0,1987,2021,,,1987.0,2021.0,1987.0,2007.0
PRITCHARD,COLOMBIE-BRITANNIQUE,1166527,1312,,,50.68,-119.82,504100000,-1194900000,381.0,1986,1997,,,1986.0,1997.0,1986.0,1997.0
RED LAKE,COLOMBIE-BRITANNIQUE,1166658,1313,,,50.94,-120.8,505606000,-1204800000,1162.0,1974,2021,,,1974.0,2021.0,1974.0,2007.0
RED LAKE 2,COLOMBIE-BRITANNIQUE,1166659,1314,,,50.9,-120.77,505400000,-1204600000,990.0,1979,1985,,,1979.0,1985.0,1979.0,1985.0
RICHLAND,COLOMBIE-BRITANNIQUE,1166760,1315,,,50.22,-118.5,501300000,-1183000000,716.3,1962,1975,,,1962.0,1975.0,1962.0,1975.0
RUTH LAKE,COLOMBIE-BRITANNIQUE,1166912,1316,,,51.84,-120.98,515041000,-1205845000,795.0,1987,2013,,,1987.0,2013.0,1987.0,2007.0
SALMON ARM,COLOMBIE-BRITANNIQUE,1166945,1317,,,50.7,-119.25,504200000,-1191500000,506.0,1911,1982,,,1911.0,1982.0,1911.0,1982.0
SALMON ARM 2,COLOMBIE-BRITANNIQUE,1166946,1318,,,50.7,-119.28,504200000,-1191700000,396.2,1950,1986,,,1950.0,1986.0,1950.0,1986.0
SALMON ARM 3,COLOMBIE-BRITANNIQUE,1166947,1319,,,50.68,-119.35,504100000,-1192100000,363.0,1893,1996,,,1893.0,1996.0,1893.0,1996.0
PINANTAN LAKE,COLOMBIE-BRITANNIQUE,1166JFR,1310,,,50.72,-119.95,504258000,-1195642000,960.0,1986,2006,,,1986.0,2006.0,1986.0,2006.0
SALMON ARM A,COLOMBIE-BRITANNIQUE,1166R45,1311,,,50.69,-119.23,504108008,-1191401009,527.3,1982,2017,,,1982.0,2017.0,1982.0,2007.0
SAMATOSUM MOUNTAIN MINE,COLOMBIE-BRITANNIQUE,1167008,1320,,,51.17,-119.82,511000000,-1194900000,1145.0,1989,1992,,,1989.0,1992.0,1989.0,1992.0
SCOTCH CREEK,COLOMBIE-BRITANNIQUE,1167150,43063,,,50.92,-119.46,505459004,-1192733005,354.0,2004,2008,,,2004.0,2008.0,2004.0,2007.0
70 MILE HOUSE,COLOMBIE-BRITANNIQUE,1167191,1321,,,51.3,-121.4,511800000,-1212400000,1079.9,1974,1987,,,1974.0,1987.0,1974.0,1987.0
SEYMOUR ARM,COLOMBIE-BRITANNIQUE,1167193,1322,,,51.25,-118.95,511500000,-1185700000,351.1,1973,1996,,,1973.0,1996.0,1973.0,1996.0
SEYMOUR ARM NINE MILE LIGHT,COLOMBIE-BRITANNIQUE,1167194,1323,,,51.07,-119.03,510400000,-1190200000,351.0,1986,1989,,,1986.0,1989.0,1986.0,1989.0
SHUSWAP FALLS,COLOMBIE-BRITANNIQUE,1167260,1324,,,50.3,-118.82,501800000,-1184900000,426.7,1930,1972,,,1930.0,1972.0,1930.0,1972.0
SICAMOUS,COLOMBIE-BRITANNIQUE,1167275,1325,,,50.8,-119.0,504800000,-1190000000,426.7,1954,1979,,,1954.0,1979.0,1954.0,1979.0
SICAMOUS 2,COLOMBIE-BRITANNIQUE,1167276,1326,,,50.85,-118.98,505100000,-1185900000,355.0,1979,1994,,,1979.0,1994.0,1980.0,1994.0
SILVER CREEK,COLOMBIE-BRITANNIQUE,1167337,1327,,,50.55,-119.35,503242700,-1192100100,419.0,1989,2021,,,1989.0,2021.0,1989.0,2007.0
SORRENTO,COLOMBIE-BRITANNIQUE,1167590,1328,,,50.88,-119.48,505300000,-1192900000,390.1,1924,1979,,,1924.0,1979.0,1924.0,1979.0
SORRENTO EAST,COLOMBIE-BRITANNIQUE,1167592,1329,,,50.88,-119.4,505300000,-1192400000,487.7,1969,1990,,,1969.0,1990.0,1969.0,1990.0
SPENCES BRIDGE,COLOMBIE-BRITANNIQUE,1167635,1330,,,50.42,-121.5,502500000,-1213000000,231.6,1873,1909,,,1873.0,1909.0,1873.0,1909.0
SPENCES BRIDGE NICOLA,COLOMBIE-BRITANNIQUE,1167637,1331,,,50.42,-121.31,502518600,-1211852800,235.0,1980,2002,,,1980.0,2002.0,1980.0,2002.0
SUGAR LAKE,COLOMBIE-BRITANNIQUE,1167778,1332,,,50.33,-118.53,502000000,-1183200000,609.6,1957,1964,,,1957.0,1964.0,1957.0,1964.0
TAPPEN,COLOMBIE-BRITANNIQUE,1167980,1333,,,50.75,-119.33,504500000,-1192000000,442.0,1913,1961,,,1913.0,1961.0,1913.0,1961.0
TAPPEN FORD ROAD,COLOMBIE-BRITANNIQUE,1167982,1334,,,50.8,-119.3,504800000,-1191800000,566.9,1962,1966,,,1962.0,1966.0,1962.0,1966.0
TAPPEN NORTH,COLOMBIE-BRITANNIQUE,1167984,1335,,,50.8,-119.3,504800000,-1191800000,487.7,1970,1970,,,1970.0,1970.0,1970.0,1970.0
TAPPEN TULARI FARM,COLOMBIE-BRITANNIQUE,1167986,1336,,,50.67,-119.3,504000000,-1191800000,381.0,1966,1967,,,1966.0,1967.0,1966.0,1967.0
SUN PEAKS MOUNTAIN,COLOMBIE-BRITANNIQUE,1168204,1338,,,50.9,-119.91,505410844,-1195440813,1847.42,1980,2021,,,1980.0,2021.0,1981.0,2007.0
TRANQUILLE,COLOMBIE-BRITANNIQUE,1168220,1339,,,50.72,-120.52,504300000,-1203100000,359.7,1908,1953,,,1908.0,1953.0,1908.0,1953.0
TURTLE VALLEY,COLOMBIE-BRITANNIQUE,1168300,48928,,,50.84,-119.56,505006000,-1193323070,638.0,2010,2011,,,2010.0,2011.0,,
VAVENBY,COLOMBIE-BRITANNIQUE,1168520,1340,,,51.58,-119.78,513434000,-1194641000,445.0,1913,2021,,,1913.0,2021.0,1913.0,2007.0
VENABLES VLY BHUMI FARM,COLOMBIE-BRITANNIQUE,1168532,46547,,,50.6,-121.38,503548000,-1212234000,756.0,2007,2008,,,2007.0,2008.0,,
VINSULLA,COLOMBIE-BRITANNIQUE,1168667,1341,,,50.93,-120.25,505600000,-1201500000,356.6,1962,1966,,,1962.0,1966.0,1962.0,1966.0
WATCH LAKE EAST,COLOMBIE-BRITANNIQUE,1168736,1342,,,51.47,-121.07,512800000,-1210400000,1080.0,1987,1988,,,1987.0,1988.0,1987.0,1988.0
WATCH LAKE NORTH,COLOMBIE-BRITANNIQUE,1168739,1343,,,51.47,-121.12,512800000,-1210700000,1069.0,1987,1996,,,1987.0,1996.0,1987.0,1996.0
WESTWOLD,COLOMBIE-BRITANNIQUE,1168880,1344,,,50.47,-119.75,502808008,-1194502003,609.0,1921,2013,,,1921.0,2013.0,1921.0,2007.0
THIMBLE RANCH,COLOMBIE-BRITANNIQUE,1168A5H,1337,,,50.23,-118.58,501400000,-1183500000,424.9,1975,1978,,,1975.0,1978.0,1975.0,1978.0
CLEARWATER CANDLE CRK,COLOMBIE-BRITANNIQUE,116A655,1213,,,51.68,-120.0,514100000,-1200000000,701.0,1985,1988,,,1985.0,1988.0,1985.0,1988.0
KAMLOOPS PRATT ROAD,COLOMBIE-BRITANNIQUE,116C8P0,1216,,,50.63,-120.17,503746600,-1201019200,729.0,1986,2021,,,1986.0,2021.0,1986.0,2007.0
GREEN LAKE,COLOMBIE-BRITANNIQUE,116CK98,6945,,,51.42,-121.23,512500000,-1211400000,1070.0,1991,1991,,,1991.0,1991.0,1991.0,1991.0
HORSE LAKE LONE BUTE,COLOMBIE-BRITANNIQUE,116CNR6,1214,,,51.57,-121.15,513400000,-1210900000,1070.0,1988,1988,,,1988.0,1988.0,1988.0,1988.0
KAMLOOPS DALLAS,COLOMBIE-BRITANNIQUE,116CQAK,1215,,,50.67,-120.17,504000000,-1201000000,346.0,1989,1989,,,1989.0,1989.0,1989.0,1989.0
SALMON ARM CS,COLOMBIE-BRITANNIQUE,116FRMN,6843,71218.0,WSL,50.7,-119.29,504210800,-1191726440,350.5,1991,2021,1994.0,2021.0,1991.0,2021.0,1991.0,2006.0
VIDETTE LAKE SHARPE LAKE,COLOMBIE-BRITANNIQUE,116HFF6,1217,,,51.33,-120.84,511935400,-1205021000,1083.0,1987,2009,,,1987.0,2009.0,1987.0,2007.0
CLEARWATER SPAHATS CREEK,COLOMBIE-BRITANNIQUE,116JF55,1218,,,51.73,-120.0,514400000,-1200000000,869.0,1990,1995,,,1990.0,1995.0,1990.0,1995.0
KAMLOOPS RAYLEIGH,COLOMBIE-BRITANNIQUE,116L87J,1220,,,50.82,-120.29,504905100,-1201740200,357.0,1986,2002,,,1986.0,2002.0,1986.0,2002.0
KAMLOOPS RIDGEVIEW TERRACE,COLOMBIE-BRITANNIQUE,116LQPJ,1219,,,50.7,-120.38,504200000,-1202300000,342.0,1986,1990,,,1986.0,1990.0,1986.0,1990.0
108 MILE HOUSE WATSON LAKE,COLOMBIE-BRITANNIQUE,116N7R6,1224,,,51.7,-121.33,514200000,-1212000000,890.0,1987,1989,,,1987.0,1989.0,1987.0,1989.0
MONTE LAKE PAXTON VALLEY,COLOMBIE-BRITANNIQUE,116NJ97,1223,,,50.53,-119.8,503200000,-1194800000,844.9,1972,1990,,,1972.0,1990.0,1972.0,1990.0
MONTE CREEK,COLOMBIE-BRITANNIQUE,116NJ9F,1222,,,50.65,-119.95,503911000,-1195714000,351.0,1986,2007,,,1986.0,2007.0,1986.0,2007.0
MONTE CREEK WEST,COLOMBIE-BRITANNIQUE,116NJRF,1221,,,50.65,-120.02,503900000,-1200100000,363.0,1986,1996,,,1986.0,1996.0,1986.0,1996.0
SUN PEAKS LOWER,COLOMBIE-BRITANNIQUE,116Q20D,11006,,,50.89,-119.88,505313451,-1195259137,1310.57,1994,2021,,,1994.0,2021.0,1994.0,2007.0
WALHACHIN,COLOMBIE-BRITANNIQUE,116QF69,26997,,,50.77,-120.97,504600000,-1205800000,450.0,1994,1997,,,1994.0,1997.0,1994.0,1997.0
SUN PEAKS UPPER,COLOMBIE-BRITANNIQUE,116QK0M,11005,,,50.9,-119.92,505407500,-1195506000,2055.0,1994,2021,,,1994.0,2021.0,1994.0,2007.0
ALBREDA,COLOMBIE-BRITANNIQUE,1170237,1351,,,52.67,-119.2,524000000,-1191200000,873.3,1973,1977,,,1973.0,1977.0,1973.0,1977.0
BOBBIE BURNS,COLOMBIE-BRITANNIQUE,1170R01,1350,,,50.95,-116.93,505658000,-1165546000,1370.0,1981,2001,,,1981.0,2001.0,1981.0,2000.0
BRISCO,COLOMBIE-BRITANNIQUE,1171020,1352,,,50.82,-116.26,504914000,-1161529000,823.0,1924,2004,,,1924.0,2004.0,1924.0,2004.0
BUGABOO CREEK LODGE,COLOMBIE-BRITANNIQUE,1171105,1353,,,50.75,-116.71,504516900,-1164223900,1529.0,1972,2006,,,1972.0,2006.0,1972.0,2006.0
CANOE RIVER,COLOMBIE-BRITANNIQUE,1171313,1354,,,52.73,-119.38,524400000,-1192300000,953.1,1971,1975,,,1971.0,1975.0,1975.0,1975.0
CARIBOO LODGE,COLOMBIE-BRITANNIQUE,1171393,1355,,,52.72,-119.47,524310091,-1192818297,1095.8,1975,2016,,,1975.0,2016.0,1975.0,2007.0
DONALD,COLOMBIE-BRITANNIQUE,1172525,1356,,,51.48,-117.15,512900000,-1170900000,783.3,1891,1972,,,1891.0,1972.0,1891.0,1972.0
DOWNIE CREEK,COLOMBIE-BRITANNIQUE,1172542,8227,,,51.15,-117.83,510900000,-1175000000,754.4,1953,1955,,,1953.0,1955.0,,
DOWNIE SLIDE BCHPA,COLOMBIE-BRITANNIQUE,1172543,1357,,,51.5,-118.52,513000000,-1183100000,975.4,1977,1978,,,1977.0,1978.0,1977.0,1978.0
FIELD,COLOMBIE-BRITANNIQUE,1172870,1358,,,51.38,-116.48,512300000,-1162900000,1238.7,1917,1937,,,1917.0,1937.0,1917.0,1937.0
FLAT CREEK,COLOMBIE-BRITANNIQUE,1172895,1359,,,51.23,-117.62,511400000,-1173700000,944.9,1958,1959,,,1958.0,1959.0,,
GLACIER,COLOMBIE-BRITANNIQUE,1173180,1361,,,51.23,-117.48,511400000,-1172900000,1247.9,1892,1957,,,1892.0,1957.0,1892.0,1957.0
GLACIER AVALANCHE RS,COLOMBIE-BRITANNIQUE,1173190,1362,,,51.27,-117.5,511600000,-1173000000,1176.5,1957,1965,,,1957.0,1965.0,1957.0,1965.0
GLACIER NP ROGERS PASS,COLOMBIE-BRITANNIQUE,1173191,1363,,,51.3,-117.52,511806060,-1173100000,1330.0,1965,2014,,,1965.0,2014.0,1965.0,2007.0
GOLDEN A,COLOMBIE-BRITANNIQUE,1173209,52439,,YGE,51.3,-116.98,511757000,-1165856000,784.9,2014,2021,2014.0,2021.0,,,,
GOLDEN A,COLOMBIE-BRITANNIQUE,1173210,1364,71173.0,YGE,51.3,-116.98,511757000,-1165856000,784.9,1902,2021,1991.0,2014.0,1902.0,2021.0,1902.0,2007.0
GOLDEN A,COLOMBIE-BRITANNIQUE,1173214,52980,,YGE,51.3,-116.98,511757000,-1165856000,784.9,2014,2021,2014.0,2021.0,2018.0,2021.0,,
GOLDEN AIRPORT,COLOMBIE-BRITANNIQUE,1173220,54318,71905.0,VGE,51.3,-116.98,511800800,-1165903600,785.0,2015,2021,2015.0,2021.0,2015.0,2021.0,,
GOLDSTREAM RIVER,COLOMBIE-BRITANNIQUE,1173242,1365,,,51.63,-118.42,513747000,-1182529000,700.1,1982,2018,,,1982.0,2018.0,1982.0,2007.0
GOLDSTREAM RIVER STITT CREEK,COLOMBIE-BRITANNIQUE,1173243,1366,,,51.63,-118.17,513757000,-1181006000,963.0,1990,2008,,,1990.0,2008.0,1991.0,2006.0
GOLDSTREAM RIVER BREWSTER CREEK,COLOMBIE-BRITANNIQUE,1173BDB,1360,,,51.64,-118.49,513823000,-1182920000,710.0,1990,2008,,,1990.0,2008.0,1991.0,2006.0
MICA DAM,COLOMBIE-BRITANNIQUE,1175122,1367,,,52.05,-118.59,520311000,-1183507000,579.1,1951,2021,,,1951.0,2021.0,1951.0,2007.0
PARSON COLUMBIA MINES,COLOMBIE-BRITANNIQUE,1175982,1368,,,50.95,-116.98,505700000,-1165900000,1722.1,1970,1973,,,1970.0,1973.0,1970.0,1973.0
REVELSTOKE A,COLOMBIE-BRITANNIQUE,1176745,49492,71685.0,YRV,50.97,-118.18,505800000,-1181100000,444.7,2011,2021,2011.0,2021.0,2011.0,2021.0,,
REVELSTOKE A,COLOMBIE-BRITANNIQUE,1176749,1370,,ZRV,50.96,-118.18,505740000,-1181100000,444.7,1990,2014,1994.0,2014.0,1990.0,2013.0,1990.0,2007.0
REVELSTOKE,COLOMBIE-BRITANNIQUE,1176750,1371,,,51.0,-118.2,510000000,-1181200000,456.3,1898,1969,1953.0,1969.0,1898.0,1969.0,1898.0,1969.0
REVELSTOKE AIRPORT RD,COLOMBIE-BRITANNIQUE,1176751,1372,,,50.95,-118.17,505712000,-1180959000,450.0,1969,1999,1969.0,1999.0,1969.0,1999.0,1969.0,1999.0
REVELSTOKE MT COPELAND,COLOMBIE-BRITANNIQUE,1176753,1373,,,51.2,-118.38,511200000,-1182300000,1847.1,1969,1973,,,1969.0,1973.0,1969.0,1973.0
REVELSTOKE COLUMBIA PARK,COLOMBIE-BRITANNIQUE,1176754,46147,,,51.01,-118.22,510042000,-1181328000,446.0,2007,2015,,,2007.0,2015.0,,
REVELSTOKE AIRPORT AUTO,COLOMBIE-BRITANNIQUE,1176755,49548,71882.0,VRA,50.96,-118.18,505729600,-1181034600,444.7,2011,2021,2011.0,2021.0,2012.0,2021.0,,
ROGERS PASS,COLOMBIE-BRITANNIQUE,1176825,1374,,,51.3,-117.52,511800000,-1173100000,1316.7,1957,1960,,,1957.0,1960.0,1957.0,1960.0
REVELSTOKE CARNES CREEK,COLOMBIE-BRITANNIQUE,1176GEB,1369,,,51.28,-118.13,511700000,-1180800000,960.0,1989,1989,,,1989.0,1989.0,1989.0,1989.0
SIDMOUTH,COLOMBIE-BRITANNIQUE,1177290,1375,,,50.78,-118.02,504700000,-1180100000,429.8,1947,1961,,,1947.0,1961.0,1948.0,1961.0
SPILLIMACHEEN,COLOMBIE-BRITANNIQUE,1177640,1376,,,50.92,-116.4,505500000,-1162400000,818.4,1958,1980,,,1958.0,1980.0,1958.0,1980.0
STONEY CREEK,COLOMBIE-BRITANNIQUE,1177773,1377,,,51.35,-117.47,512100000,-1172800000,1097.3,1957,1957,,,1957.0,1957.0,1957.0,1957.0
VALEMOUNT,COLOMBIE-BRITANNIQUE,1178339,1380,,,52.82,-119.25,524900000,-1191500000,797.1,1914,1975,,,1914.0,1975.0,1914.0,1975.0
VALEMOUNT EAST,COLOMBIE-BRITANNIQUE,11783L9,1379,,,52.83,-119.25,524948000,-1191515000,808.0,1970,2004,,,1970.0,2004.0,1970.0,2004.0
WILDCAT CR. MISTAYA LODGE,COLOMBIE-BRITANNIQUE,1178931,1381,,,51.7,-116.64,514159000,-1163811000,2057.0,1990,2003,,,1990.0,2003.0,1990.0,2003.0
VALEMOUNT NORTH,COLOMBIE-BRITANNIQUE,1178CL9,1378,,,52.85,-119.25,525100000,-1191500000,891.5,1971,1989,,,1971.0,1989.0,1971.0,1989.0
YOHO NAT PARK FIELD,COLOMBIE-BRITANNIQUE,1179007,1383,,,51.35,-116.5,512100000,-1163000000,1243.0,1969,1970,,,1969.0,1970.0,1969.0,1970.0
YOHO NAT PARK HECTOR,COLOMBIE-BRITANNIQUE,1179008,1384,,,51.43,-116.33,512600000,-1162000000,1639.8,1965,1972,,,1965.0,1972.0,1965.0,1972.0
YOHO NAT PARK OTTERTAIL,COLOMBIE-BRITANNIQUE,1179009,1385,,,51.4,-116.55,512400000,-1163300000,1158.2,1965,1971,,,1965.0,1971.0,1965.0,1971.0
YOHO NP WAPTA LAKE,COLOMBIE-BRITANNIQUE,117900R,1382,,,51.45,-116.33,512700000,-1162000000,1645.9,1974,1993,,,1974.0,1993.0,1974.0,1993.0
YOHO PARK,COLOMBIE-BRITANNIQUE,11790J1,6844,71786.0,WYL,51.44,-116.34,512634400,-1162040400,1602.0,1992,2021,1994.0,2021.0,1992.0,2021.0,1993.0,2006.0
GLACIER NP MT FIDELITY,COLOMBIE-BRITANNIQUE,117CA90,1345,,,51.24,-117.7,511417500,-1174205300,1890.0,1969,2014,,,1969.0,2014.0,1969.0,2007.0
VALEMOUNT SOUTH,COLOMBIE-BRITANNIQUE,117HCL9,26995,,,52.75,-119.3,524500000,-1191800000,930.0,1994,1996,,,1994.0,1996.0,1994.0,1996.0
YOHO NP WEST GATE,COLOMBIE-BRITANNIQUE,117R009,1349,,,51.23,-116.67,511400000,-1164000000,1143.0,1975,1979,,,1975.0,1979.0,1975.0,1979.0
YOHO NAT PARK BOULDER CR,COLOMBIE-BRITANNIQUE,117R00F,1346,,,51.38,-116.53,512300000,-1163200000,1219.2,1971,1993,,,1971.0,1993.0,1971.0,1993.0
YOHO NP EMERALD LAKE,COLOMBIE-BRITANNIQUE,117R00G,27094,,,51.43,-116.54,512600000,-1163227900,1280.0,1995,2017,,,1995.0,2017.0,1995.0,2007.0
YOHO NP OHARA LAKE,COLOMBIE-BRITANNIQUE,117R00H,1347,,,51.36,-116.34,512122032,-1162013002,2024.6,1987,2019,,,1987.0,2019.0,1988.0,2007.0
YOHO NAT PARK LEANCHOIL,COLOMBIE-BRITANNIQUE,117R00Q,1348,,,51.23,-116.57,511400000,-1163400000,1140.0,1969,1971,,,1969.0,1971.0,1969.0,1971.0
ARRAS,COLOMBIE-BRITANNIQUE,1180490,1391,,,55.73,-120.53,554400000,-1203200000,676.7,1970,1988,,,1970.0,1988.0,1970.0,1988.0
BAKER MINE,COLOMBIE-BRITANNIQUE,1180580,1392,,,57.2,-126.95,571200000,-1265700000,1645.9,1980,1983,,,1980.0,1983.0,1980.0,1983.0
BALDONNEL,COLOMBIE-BRITANNIQUE,1180585,1393,,,56.23,-120.68,561400000,-1204100000,685.8,1927,1993,,,1927.0,1993.0,1927.0,1993.0
BEATTON RIVER,COLOMBIE-BRITANNIQUE,1180749,1394,,,57.22,-121.47,571300000,-1212800000,807.7,1977,1979,,,1977.0,1979.0,1977.0,1979.0
BEATTON RIVER A,COLOMBIE-BRITANNIQUE,1180750,1395,,,57.38,-121.38,572300000,-1212300000,839.7,1944,1967,1953.0,1967.0,1944.0,1967.0,1944.0,1967.0
